"id","title","year","journal_name","conf_name"
"427937613","Enhanced star formation rates in AGN hosts with respect to inactive galaxies from PEP-Herschel observations","2012","Astronomy and Astrophysics",
"134318628","A multiwavelength survey of AGN in massive clusters: AGN detection and cluster AGN fraction","2012","Monthly Notices of the Royal Astronomical Society",
"110749570","An upper limit to the central density of dark matter haloes from consistency with the presence of massive central black holes","2010","Monthly Notices of the Royal Astronomical Society",
"175039475","Unstable m=1 modes of counter-rotating Keplerian discs","2012","Monthly Notices of the Royal Astronomical Society",
"60012285","Supermassive Black Holes from Ultra-Strongly Self-Interacting Dark Matter","2015","The Astrophysical Journal",
"173375958","The radio spectra of reddened Two Micron All Sky Survey quasi-stellar objects: evidence for young radio jets","2012","Monthly Notices of the Royal Astronomical Society",
"20124685","A radio Census of binary supermassive black holes","2011","Monthly Notices of the Royal Astronomical Society",
"274562205","Decreased specific star formation rates in AGN host galaxies","2015","Monthly Notices of the Royal Astronomical Society",
"131619386","X-ray and radio variability in the low-luminosity active galactic nucleus NGC 7213","2011","Monthly Notices of the Royal Astronomical Society",
"204005254","Science with a lunar low-frequency array: From the dark ages of the Universe to nearby exoplanets","2009","New Astronomy Reviews",
"461051783","Hot Accretion Flows Around Black Holes","2014","Annual Review of Astronomy and Astrophysics",
"460229845","OBSERVATIONAL CONSTRAINTS ON THE SELF-INTERACTING DARK MATTER SCENARIO AND THE GROWTH OF SUPERMASSIVE BLACK HOLES","2002","The Astrophysical Journal",
"373322734","Constraining dynamical dark energy models through the abundance of high-redshift supermassive black holes","2012","Monthly Notices of the Royal Astronomical Society",
"226464873","AN ALTERNATIVE APPROACH TO MEASURING REVERBERATION LAGS IN ACTIVE GALACTIC NUCLEI","2011","The Astrophysical Journal",
"78264777","X-Ray Constraints on Galaxy-Gas-Jet Interactions in the Dumbbell Galaxies NGC 4782 and NGC 4783 in the LGG 316 Galaxy Group","2007","The Astrophysical Journal",
"302411876","VLBA observations of GHz-Peaked-Spectrum radio sources at 15 GHz","2001","Astronomy and Astrophysics",
"84943529","The effect of gravitational recoil on black holes forming in a hierarchical universe","2006","Monthly Notices of the Royal Astronomical Society",
"329561473","Is there a Supermassive Black Hole at the Center of the Milky Way","2009","International Journal of Modern Physics D",
"182076943","The MBH Mstar relation of obscured AGNs at high redshift","2010","Astronomy and Astrophysics",
"218937657","Competitive feedback in galaxy formation","2009","Monthly Notices of the Royal Astronomical Society",
"88127953","The locus of highly accreting active galactic nuclei on the MBH-σ plane : Selections, limitations, and implications","2005","The Astrophysical Journal",
"11992596","Evidence for a massive dark object in ngc 4350","2001","Monthly Notices of the Royal Astronomical Society",
"76749288","The MODEST questions: challenges and future directions in stellar cluster research","2006","New Astronomy",
"325055941","Observational evidence for a connection between supermassive black holes and dark matter haloes","2003","Monthly Notices of the Royal Astronomical Society",
"127860149","The 60-μm extragalactic background radiation intensity, dust-enshrouded active galactic nuclei and the assembly of groups and clusters of galaxies","2002","Monthly Notices of the Royal Astronomical Society",
"293499629","Extrapolating SMBH correlations down the mass scale: the case for IMBHs in globular clusters","2010","Astrophysics and Space Science",
"172149815","Morphologies of z ∼ 0.7 AGN host galaxies in CANDELS: no trend of merger incidence with AGN luminosity","2014","Monthly Notices of the Royal Astronomical Society",
"499383494","Starburst–AGN mixing – I. NGC 7130","2014","Monthly Notices of the Royal Astronomical Society",
"298958425","Are luminous radio-loud active galactic nuclei triggered by galaxy interactions?","2012","Monthly Notices of the Royal Astronomical Society",
"129708233","Do black hole masses scale with classical bulge luminosities only? The case of the two composite pseudo-bulge galaxies NGC 3368 and NGC 3489","2010","Monthly Notices of the Royal Astronomical Society",
"326947558","THE CHANDRA COSMOS SURVEY. III. OPTICAL AND INFRARED IDENTIFICATION OF X-RAY POINT SOURCES","2012","Astrophysical Journal Supplement Series",
"966883","A NICMOS imaging study of high-z quasar host galaxies","2001","Monthly Notices of the Royal Astronomical Society",
"455109591","Supernovae-induced accretion and star formation in the inner kiloparsec of a gaseous disc","2010","Monthly Notices of the Royal Astronomical Society",
"215714899","Growing Massive Black Holes in a Local Group Environment: the Central Supermassive, Slowly Sinking, and Ejected Populations","2011","Monthly Notices of the Royal Astronomical Society",
"356397627","Ngc 4435: a bulge dominated galaxy with an unforeseen low mass central black hole","2006","Monthly Notices of the Royal Astronomical Society",
"397196807","ANTI-HIERARCHICAL EVOLUTION OF THE ACTIVE GALACTIC NUCLEUS SPACE DENSITY IN A HIERARCHICAL UNIVERSE","2014","The Astrophysical Journal",
"260811028","Introduction and Historical Perspective","2012",,
"232974792","Determination of masses of the central black holes in NGC 524 and 2549 using laser guide star adaptive optics","2009","Monthly Notices of the Royal Astronomical Society",
"313545119","Observational evidence for the coevolution of galaxy mergers, quasars, and the blue/red galaxy transition","2007","The Astrophysical Journal",
"314079812","Spitzer IRAC infrared colours of submillimetre-bright galaxies","2008","Monthly Notices of the Royal Astronomical Society",
"53670718","The role of black holes in galaxy formation and evolution","2009","Nature",
"363211300","Supermassive black holes: coevolution (or not) of black holes and host galaxies","2012",,
"410731829","Ultraluminous starbursts from supermassive black hole-induced outflows","2005","Monthly Notices of the Royal Astronomical Society",
"200177088","Optical Properties of the Host Galaxies of Extragalactic Nuclear H 2 O Masers","2012",,
"31176151","Intermediate-Mass Black Holes","2004","International Journal of Modern Physics D",
"323585597","Energy- and momentum-conserving AGN feedback outflows","2014","Monthly Notices of the Royal Astronomical Society",
"124130187","Modelling the cosmological co-evolution of supermassive black holes and galaxies – I. BH scaling relations and the AGN luminosity function","2008","Monthly Notices of the Royal Astronomical Society",
"310223850","The Links Between AGN and Galaxy Formation","2006","Lecture Notes in Physics",
"239839975","X-ray selected AGN in groups at redshifts z≈ 1","2008","Monthly Notices of the Royal Astronomical Society",
"325985487","The luminous host galaxies of high redshift BL Lac objects","2005","Astronomy and Astrophysics",
"330034090","FORMATION OF A QUASAR HOST GALAXY THROUGH A WET MERGER 1.4 BILLION YEARS AFTER THE BIG BANG","2008","The Astrophysical Journal",
"388803286","The dynamical structure of isotropic spherical galaxies with a central black hole","2005","Astronomy and Astrophysics",
"123151905","Clues on black hole feedback from simulated and observed X-ray properties of elliptical galaxies","2009","Advances in Space Research",
"107054912","Electromagnetic counterparts of supermassive black hole binaries resolved by pulsar timing arrays","2012","Monthly Notices of the Royal Astronomical Society",
"388658796","R-band imaging of the host galaxies of RGB BL Lacertae objects","2003","Astronomy and Astrophysics",
"147401230","ORBIT-BASED DYNAMICAL MODELS OF THE SOMBRERO GALAXY (NGC 4594)","2011","The Astrophysical Journal",
"211831052","The starburst-AGN connection: the role of stellar clusters in AGNs","2009","Astrophysics and Space Science",
"403343751","Radiative Feedback from Massive Black Holes in Elliptical Galaxies: AGN Flaring and Central Starburst Fueled by Recycled Gas","2007","The Astrophysical Journal",
"286784850","The spatial clustering of ROSAT All-Sky Survey Active Galactic Nuclei IV. More massive black holes reside in more massive dark matter halos","2015","The Astrophysical Journal",
"212132684","The supermassive black hole in the Seyfert 2 galaxy NGC 5252","2005","Astronomy and Astrophysics",
"306384238","A log-quadratic relation between the nuclear black hole masses and velocity dispersions of galaxies","2005","Monthly Notices of the Royal Astronomical Society",
"46378351","An extended XMM–Newton observation of the Seyfert galaxy NGC 4051 – III. Fe K emission and absorption","2012","Monthly Notices of the Royal Astronomical Society",
"130337270","The black hole mass, Eddington ratio and MBH–σ[O iii] relation in young radio galaxies","2009","Monthly Notices of the Royal Astronomical Society",
"215666086","Integral-field spectroscopy of Centaurus A nucleus","2007","Monthly Notices of the Royal Astronomical Society",
"255512819","The X-ray/UV absorber in NGC 4593","2013","Monthly Notices of the Royal Astronomical Society",
"444487656","Dynamical Constraints on the Masses of the Nuclear Star Cluster and Black Hole in the Late-Type Spiral Galaxy NGC 3621","2009","The Astrophysical Journal",
"494830044","Nuclear Activity in Nearby Galaxies","2008","Annual Review of Astronomy and Astrophysics",
"87510238","Quasar induced galaxy formation: a new paradigm?","2009","Astronomy and Astrophysics",
"29445284","Dissipationless mergers of elliptical galaxies and the evolution of the fundamental plane","2005","Monthly Notices of the Royal Astronomical Society",
"77600080","KINEMATICS OF THE BROAD-LINE REGION IN M81","2007","The Astrophysical Journal",
"418867597","Fast Spinning Pulsars as Probes of Massive Black Holes' Gravity","2014","Monthly Notices of the Royal Astronomical Society",
"195608824","X-ray view of four high-luminosity Swift/BAT AGN: Unveiling obscuration and reflection with Suzaku","2013","Astronomy and Astrophysics",
"399147123","Modelling the cosmological co-evolution of supermassive black holes and galaxies – II. The clustering of quasars and their dark environment","2009","Monthly Notices of the Royal Astronomical Society",
"196399804","The nuclear regions of NGC 7582 from [Ne II] spectroscopy at 12.8 μm : an estimate of the black hole mass","2006","Astronomy and Astrophysics",
"372467995","Circumnuclear and infalling H i gas in a merging galaxy pair at z = 0.123","2015","Monthly Notices of the Royal Astronomical Society",
"302995939","The supermassive black hole in NGC 4486a detected with SINFONI at the very large telescope","2007","Monthly Notices of the Royal Astronomical Society",
"85038352","Detection of Hα emission from z > 3.5 submillimetre luminous galaxies with AKARI-FUHYU spectroscopy","2013","Monthly Notices of the Royal Astronomical Society",
"341210375","Supermassive black holes and their environments","2008","Monthly Notices of the Royal Astronomical Society",
"96065359","VLT/ISAAC spectra of the H$\beta$ region in intermediate redshift quasars","2004","Astronomy and Astrophysics",
"84727104","The Reionization of the Universe by the First Stars and Quasars","2001","Annual Review of Astronomy and Astrophysics",
"113558622","The supermassive black hole in Centaurus A: a benchmark for gas kinematical measurements","2006","Astronomy and Astrophysics",
"200222649","The Future of Quasar Studies","2012",,
"200112257","REVEALING VELOCITY DISPERSION AS THE BEST INDICATOR OF A GALAXY's COLOR, COMPARED TO STELLAR MASS, SURFACE MASS DENSITY, OR MORPHOLOGY","2012","The Astrophysical Journal",
